2026-03-27 15:04:26,676 - INFO - train.py:267 - det3d_loss_cls_0:0.1050; det3d_loss_box_0:20.0175; det3d_loss_cns_0:0.1559; det3d_loss_yns_0:0.1274; det3d_loss_cls_1:0.1170; det3d_loss_box_1:14.6517; det3d_loss_cns_1:0.1550; det3d_loss_yns_1:0.1379; det3d_loss_cls_2:0.1163; det3d_loss_box_2:16.1172; det3d_loss_cns_2:0.1658; det3d_loss_yns_2:0.1354;
2026-03-27 15:04:53,548 - INFO - train.py:267 - det3d_loss_cls_0:0.1144; det3d_loss_box_0:17.5809; det3d_loss_cns_0:0.1472; det3d_loss_yns_0:0.1377; det3d_loss_cls_1:0.1209; det3d_loss_box_1:13.9618; det3d_loss_cns_1:0.1929; det3d_loss_yns_1:0.1398; det3d_loss_cls_2:0.1262; det3d_loss_box_2:15.2015; det3d_loss_cns_2:0.1800; det3d_loss_yns_2:0.1367;
2026-03-27 15:05:18,754 - INFO - train.py:267 - det3d_loss_cls_0:0.1494; det3d_loss_box_0:18.8892; det3d_loss_cns_0:0.1356; det3d_loss_yns_0:0.1507; det3d_loss_cls_1:0.1420; det3d_loss_box_1:12.3168; det3d_loss_cns_1:0.1913; det3d_loss_yns_1:0.1449; det3d_loss_cls_2:0.1396; det3d_loss_box_2:12.5227; det3d_loss_cns_2:0.1926; det3d_loss_yns_2:0.1520;
2026-03-27 15:05:43,585 - INFO - train.py:267 - det3d_loss_cls_0:0.1236; det3d_loss_box_0:22.0142; det3d_loss_cns_0:0.1627; det3d_loss_yns_0:0.1463; det3d_loss_cls_1:0.1244; det3d_loss_box_1:15.4849; det3d_loss_cns_1:0.2068; det3d_loss_yns_1:0.1473; det3d_loss_cls_2:0.1268; det3d_loss_box_2:14.9421; det3d_loss_cns_2:0.1708; det3d_loss_yns_2:0.1494;
2026-03-27 15:06:08,385 - INFO - train.py:267 - det3d_loss_cls_0:0.1254; det3d_loss_box_0:24.5351; det3d_loss_cns_0:0.1158; det3d_loss_yns_0:0.1390; det3d_loss_cls_1:0.1166; det3d_loss_box_1:16.7051; det3d_loss_cns_1:0.1556; det3d_loss_yns_1:0.1469; det3d_loss_cls_2:0.1185; det3d_loss_box_2:15.7562; det3d_loss_cns_2:0.1427; det3d_loss_yns_2:0.1514;
2026-03-27 15:06:33,465 - INFO - train.py:267 - det3d_loss_cls_0:0.1174; det3d_loss_box_0:12.2614; det3d_loss_cns_0:0.1985; det3d_loss_yns_0:0.1422; det3d_loss_cls_1:0.1111; det3d_loss_box_1:10.9193; det3d_loss_cns_1:0.1940; det3d_loss_yns_1:0.1502; det3d_loss_cls_2:0.1171; det3d_loss_box_2:11.2760; det3d_loss_cns_2:0.1868; det3d_loss_yns_2:0.1585;
2026-03-27 15:06:58,446 - INFO - train.py:267 - det3d_loss_cls_0:0.1558; det3d_loss_box_0:13.3822; det3d_loss_cns_0:0.1566; det3d_loss_yns_0:0.1497; det3d_loss_cls_1:0.1540; det3d_loss_box_1:10.9527; det3d_loss_cns_1:0.2078; det3d_loss_yns_1:0.1502; det3d_loss_cls_2:0.1544; det3d_loss_box_2:11.4915; det3d_loss_cns_2:0.2131; det3d_loss_yns_2:0.1581;
2026-03-27 15:07:23,666 - INFO - train.py:267 - det3d_loss_cls_0:0.1196; det3d_loss_box_0:12.7742; det3d_loss_cns_0:0.1946; det3d_loss_yns_0:0.1289; det3d_loss_cls_1:0.1243; det3d_loss_box_1:9.7219; det3d_loss_cns_1:0.2411; det3d_loss_yns_1:0.1340; det3d_loss_cls_2:0.1303; det3d_loss_box_2:9.1704; det3d_loss_cns_2:0.2706; det3d_loss_yns_2:0.1391;
2026-03-27 15:07:48,502 - INFO - train.py:267 - det3d_loss_cls_0:0.0950; det3d_loss_box_0:16.5819; det3d_loss_cns_0:0.1139; det3d_loss_yns_0:0.1370; det3d_loss_cls_1:0.1139; det3d_loss_box_1:11.6168; det3d_loss_cns_1:0.1950; det3d_loss_yns_1:0.1354; det3d_loss_cls_2:0.1077; det3d_loss_box_2:11.3854; det3d_loss_cns_2:0.2286; det3d_loss_yns_2:0.1391;
2026-03-27 15:08:25,011 - INFO - train.py:267 - det3d_loss_cls_0:0.1225; det3d_loss_box_0:15.6288; det3d_loss_cns_0:0.1767; det3d_loss_yns_0:0.1411; det3d_loss_cls_1:0.1229; det3d_loss_box_1:12.7617; det3d_loss_cns_1:0.1931; det3d_loss_yns_1:0.1446; det3d_loss_cls_2:0.1236; det3d_loss_box_2:13.1072; det3d_loss_cns_2:0.1497; det3d_loss_yns_2:0.1478;
2026-03-27 15:08:50,127 - INFO - train.py:267 - det3d_loss_cls_0:0.1114; det3d_loss_box_0:24.3750; det3d_loss_cns_0:0.1047; det3d_loss_yns_0:0.1379; det3d_loss_cls_1:0.1190; det3d_loss_box_1:18.0711; det3d_loss_cns_1:0.1471; det3d_loss_yns_1:0.1418; det3d_loss_cls_2:0.1191; det3d_loss_box_2:17.6116; det3d_loss_cns_2:0.1497; det3d_loss_yns_2:0.1454;
2026-03-27 15:09:14,791 - INFO - train.py:267 - det3d_loss_cls_0:0.1343; det3d_loss_box_0:12.7168; det3d_loss_cns_0:0.1636; det3d_loss_yns_0:0.1448; det3d_loss_cls_1:0.1252; det3d_loss_box_1:10.9696; det3d_loss_cns_1:0.1671; det3d_loss_yns_1:0.1405; det3d_loss_cls_2:0.1270; det3d_loss_box_2:11.3946; det3d_loss_cns_2:0.1801; det3d_loss_yns_2:0.1492;
